444 	 591 	 145.69 	 136.175 	 719.073 	 30 	 19 	 38 	 0
445 	 538 	 80.5368 	 152.811 	 798.815 	 66 	 60 	 66 	 0
445 	 641 	 231.413 	 148.236 	 774.903 	 36 	 33 	 55 	 0
446 	 550 	 98.6612 	 153.899 	 796.511 	 35 	 34 	 50 	 0
446 	 652 	 247.784 	 149.724 	 774.903 	 76 	 62 	 88 	 0
447 	 592 	 147.071 	 140.318 	 719.073 	 28 	 24 	 39 	 0
448 	 582 	 146.906 	 156.208 	 792.7 	 30 	 26 	 42 	 0
449 	 622 	 193.887 	 147.168 	 739.618 	 37 	 34 	 58 	 0
450 	 561 	 114.497 	 158.645 	 789.677 	 104 	 100 	 95 	 0
451 	 598 	 156.444 	 146.862 	 724.101 	 55 	 50 	 64 	 0
452 	 627 	 199.741 	 150.489 	 735.024 	 112 	 112 	 120 	 0
453 	 604 	 165.656 	 150.432 	 727.919 	 122 	 120 	 113 	 0
